Coord.X	        Coord.Y
1164384.862	1545159.193
1164666.122	1545037.659
1164759.954	1544685.157
1164853.432	1544250.098
1165056.950	1543978.759
1165361.691	1543919.848
1165647.628	1543907.384
1165959.365	1543920.038
1166288.319	1543934.276
1166615.810	1544002.006
1166871.478	1544162.120
1167117.677	1544437.521
1167409.973	1544675.421
1167735.372	1544748.522
1168017.285	1544712.363
1168296.108	1544591.062
1168402.680	1544285.707
1168457.286	1543965.027
1168392.667	1543641.050
1168318.859	1543288.233
1168459.080	1542900.843
1168781.257	1542774.223
1169052.521	1542912.052
1169337.907	1542966.326
1169652.634	1542949.479
1169978.587	1542881.283
1170277.851	1542811.991
1170630.247	1542814.096
1170970.980	1542824.999
1171280.538	1542877.725
1171664.902	1542923.179
1171975.275	1542877.307
1172301.263	1542846.395
1172626.825	1542884.836
1172940.452	1542963.969
1173266.944	1543015.699
1173592.410	1543051.451
1173906.279	1542983.986
1174228.724	1542937.254
1174520.234	1542785.889
1174761.359	1542608.278
1175030.137	1542407.593
1175247.647	1542202.016
1175427.119	1541934.933
1175642.202	1541729.537
1175883.758	1541519.883
1176124.846	1541342.247
1176381.192	1541211.587
1176670.237	1541060.365
1176952.533	1540917.449
1177216.115	1540711.767
1177507.553	1540560.342
1177845.539	1540566.068
1178123.749	1540660.749
1178268.310	1540979.805
1178189.451	1541299.283
1177905.617	1541492.937
1177608.096	1541626.111
1177337.875	1541842.895
1177176.332	1542162.242
1177135.338	1542503.441
1177187.543	1542822.773
1177313.221	1543113.626
1177562.747	1543327.433
1177849.596	1543442.967
1178113.114	1543573.330
1178486.622	1543790.091
1178763.135	1543858.138
1179059.874	1543975.674
1179341.836	1544166.237
1179644.244	1544296.700
1179975.594	1544574.733
1180252.080	1544792.222
1180464.966	1545040.225
1180684.667	1545319.916
1180845.644	1545592.525
1180960.043	1545894.681
1181092.778	1546257.060
1181246.478	1546567.447
1181486.862	1546789.803
1181798.845	1546879.700
1182080.666	1546880.859
1182376.716	1546838.453
1182668.184	1546649.726
1182969.305	1546572.368
1183191.114	1546358.565
1183267.418	1545999.154
1183258.174	1545669.186
1183354.641	1545321.927
1183591.619	1545155.206
1183882.316	1545067.820
1184190.517	1545024.664
1184479.691	1544987.982
1184792.310	1544939.236
1185115.142	1544860.492
1185403.765	1544853.148
1185687.898	1544814.163
1186009.524	1544791.442
1186312.268	1544740.641
1186520.914	1544474.414
1186482.098	1544100.908
1186398.376	1543783.476
1186304.785	1543464.019
1186348.622	1543128.036
1186583.167	1542886.767
1186844.633	1542761.233
1187136.391	1542727.087
1187452.603	1542734.070
1187785.935	1542742.617
1188082.676	1542636.178
1188352.828	1542531.341
1188663.546	1542416.118
1188992.066	1542387.676
1189344.100	1542384.376
1189654.510	1542226.467
1189938.770	1542040.814
1190152.880	1541784.910
1190363.093	1541505.109
1190671.049	1541384.709
1190973.508	1541328.596
1191261.600	1541201.359
1191556.749	1540996.322
1191804.916	1540852.888
1192111.417	1540935.101
1192376.519	1541089.299
1192660.558	1541162.325
1192918.712	1540948.874
1193026.151	1540619.615
1192970.142	1540281.875
1192892.799	1539950.689
1192892.789	1539540.036
1193086.225	1539264.056
1193273.361	1538967.161
1193531.040	1538820.504
1193662.388	1538487.024
1193754.763	1538150.667
1193783.491	1537770.204
1193801.093	1537406.549
1193855.543	1537048.493
1193971.217	1536734.729
1194191.358	1536534.338
1194456.971	1536323.163
1194719.636	1536141.530
1195029.238	1536047.651
1195291.882	1535940.584
1195572.908	1535816.479
1195858.981	1535697.439
1196092.949	1535485.576
1196292.354	1535227.792
1196552.671	1535083.654
1196694.207	1534757.581
1196855.372	1534472.893
1197152.217	1534331.802
1197449.892	1534203.903
1197730.697	1534338.405
1198102.532	1534341.944
1198364.293	1534184.393
1198629.190	1533999.946
1198937.244	1533844.788
1199248.362	1533774.781
1199593.613	1533742.681
1199922.184	1533754.238
1200248.963	1533773.843
1200583.733	1533769.073
1200889.918	1533733.977
1201164.470	1533884.967
1201492.357	1533997.884
1201771.981	1534225.720
1201948.557	1534588.040
1202085.534	1534902.176
1202210.331	1535251.596
1202383.438	1535560.778
1202698.748	1535629.171
1203021.974	1535558.366
1203317.762	1535438.646
1203568.147	1535255.147
1203796.361	1534880.959
1203969.272	1534590.258
1204163.490	1534290.302
1204332.272	1533973.158
1204395.815	1533643.863
1204446.642	1533304.751
1204584.307	1532957.600
1204885.398	1532845.567
1205209.238	1532857.386
1205516.694	1532843.617
1205795.693	1532690.265
1206063.002	1532505.603
1206340.403	1532328.397
1206566.201	1532103.734
1206809.428	1531885.943
1207015.840	1531587.873
1207076.463	1531250.754
1207095.796	1530876.298
1207240.536	1530563.333
1207530.095	1530422.715
1207833.059	1530377.139
1208129.235	1530374.683
1208436.994	1530393.293
1208723.976	1530421.460
1209008.435	1530602.366
1209287.350	1530805.003
1209623.954	1531029.808
1209892.596	1531195.898
1210137.541	1531369.106
1210406.029	1531131.440
1210528.072	1530640.706
1210543.465	1530155.543
1210487.669	1529817.769
1210367.300	1529495.718
1210185.400	1529194.503
1210213.640	1528780.569
1210282.306	1528323.269
1210251.051	1527988.886
1210253.929	1527593.018
1210531.136	1527496.371
1210813.252	1527677.320
1211208.837	1527878.904
1211479.399	1527729.241
1211612.179	1527405.990
1211676.824	1526959.815
1211693.933	1526466.454
1211697.369	1526046.442
1211690.394	1525587.108
1211765.088	1525145.469
1211980.227	1524847.758
1212301.613	1524755.694
1212455.694	1524764.939
1212669.407	1524881.843
1212824.906	1525187.716
1213030.587	1525449.669
1213316.125	1525582.246
1213590.362	1525726.424
1213857.933	1525908.601
1214150.093	1526032.720
1214450.666	1526078.544
1214900.531	1526040.521
1215288.623	1526269.369
1215437.499	1526583.888
1215469.832	1526931.573
1215524.917	1527475.379
1215806.718	1527776.705
1216235.895	1527847.240
1216583.678	1527966.981
1216991.879	1528111.322
1217281.938	1527992.226
1217578.590	1527771.124
1217864.135	1527564.172
1218172.660	1527216.311
1218533.900	1527105.102
1218888.600	1526972.879
1219220.556	1526767.647
1219469.746	1526932.464
1219632.061	1527262.043
1219656.088	1527597.003
1219946.699	1527670.402
1220244.378	1527462.544
1220387.723	1527181.184
1220540.668	1526867.047
1220833.698	1526878.673
1221144.961	1527028.010
1221513.251	1527097.932
1221813.867	1527266.847
1221942.616	1527695.219
1221782.882	1528015.264
1221542.638	1528272.184
1221199.145	1528486.302
1221055.435	1528885.341
1221257.822	1529198.296
1221541.014	1529331.139
1221912.951	1529416.819
1222091.522	1529704.911
1222113.565	1530077.488
1222249.026	1530497.270
1222464.154	1530817.207
1222753.835	1530909.477
1223074.241	1530865.570
1223360.852	1530671.819
1223598.819	1530479.416
1223837.315	1530169.203
1224073.134	1529701.405
1224368.947	1529440.212
1224700.474	1529352.666
1225033.544	1529377.283
1225290.416	1529608.414
1225294.205	1529995.727
1225214.943	1530379.021
1224996.973	1530855.984
1224957.946	1531225.441
1225229.949	1531586.374
1225443.017	1531818.232
1225584.814	1532133.325
1225585.760	1532515.499
1225649.265	1532919.626
1225636.649	1533345.707
1225698.540	1533666.995
1225975.859	1533909.953
1226301.964	1534031.336
1226723.535	1534220.067
1227030.358	1534281.552
1227371.012	1534433.856
1227618.732	1534764.577
1228089.832	1534994.889
1228416.854	1534787.441
1228669.627	1534596.453
1228887.067	1534360.140
1228992.234	1534057.722
1228768.598	1533722.395
1228695.052	1533377.854
1228838.865	1533101.868
1229122.065	1532988.697
1229403.294	1532942.588
1229685.736	1532880.202
1229964.239	1532676.514
1230191.841	1532412.587
1230545.531	1532205.716
1230849.426	1532229.891
1231133.520	1532311.868
1231497.290	1532478.387
1231771.835	1532645.954
1231844.356	1532525.931
1231936.578	1532737.928
1232304.245	1532952.286
1232590.703	1533095.601
1232830.386	1533293.319
1233161.018	1533441.072
1233463.962	1533299.573
1233776.442	1533248.289
1234111.511	1533358.312
1234167.040	1533752.353
1233896.295	1534086.394
1233631.163	1534305.125
1233429.928	1534532.166
1233252.942	1534818.796
1233289.550	1535158.162
1233635.977	1535505.226
1233989.515	1535881.145
1234215.973	1536095.966
1234408.477	1536374.856
1234535.023	1536712.502
1234792.975	1537018.424
1235166.565	1537277.838
1235423.814	1537081.144
1235706.012	1537016.114
1235736.332	1537337.242
1235674.081	1537689.736
1235454.198	1538081.319
1235322.360	1538385.816
1235429.739	1538727.560
1235771.210	1538826.318
1236073.718	1538770.457
1236356.346	1538649.300
1236715.182	1538629.110
1237128.413	1538711.653
1237419.379	1538787.718
1237714.326	1538729.763
1237779.268	1538288.847
1237801.665	1537832.539
1237848.017	1537433.154
1237887.972	1537077.107
1237993.206	1536774.743
1238362.018	1536604.060
1238674.342	1536550.020
1238971.142	1536577.524
1239272.133	1536687.531
1239577.981	1536890.690
1239850.226	1537160.692
1240112.046	1537452.950
1240327.955	1537719.387
1240557.796	1537976.656
1240667.181	1538312.975
1240729.834	1538674.392
1240854.237	1539014.833
1241179.456	1539093.503
1241471.310	1539057.136
1241797.497	1539023.549
1242083.005	1538968.955
1242374.431	1539082.357
1242575.944	1539320.497
1242757.032	1539608.355
1242935.605	1540048.839
1243040.189	1540447.075
1243132.736	1540784.624
1243267.414	1541132.342
1243476.470	1541466.072
1243751.291	1541890.995
1244092.283	1542136.910
1244404.456	1542173.762
1244661.361	1542003.833
1244830.014	1541733.954
1244804.102	1541407.145
1244635.374	1541059.429
1244693.039	1540742.073
1245005.015	1540714.933
1245301.303	1540857.318
1245692.037	1541024.435
1245971.909	1541144.181
1246309.595	1541256.631
1246722.640	1541365.812
1247026.201	1541293.827
1247180.526	1541581.145
1247212.927	1541990.265
1247234.060	1542349.575
1247442.819	1542616.605
1247732.261	1542764.856
1248102.832	1542799.873
1248413.731	1542850.362
1248686.510	1543034.750
1248679.254	1543404.295
1248472.365	1543621.033
1248186.266	1543822.619
1247910.795	1544066.262
1247679.617	1544314.297
1247459.521	1544580.267
1247233.163	1544860.124
1247097.391	1545175.491
1246994.168	1545563.231
1246807.945	1545826.526
1246585.279	1546090.009
1246304.692	1546331.352
1246147.060	1546616.378
1246419.806	1546923.775
1246716.744	1547135.644
1246885.921	1547427.077
1247180.556	1547671.237
1247455.840	1547794.003
1247723.219	1547941.379
1247965.541	1548170.959
1248172.532	1548416.697
1248198.496	1548775.572
1248113.185	1549081.670
1247911.971	1549402.266
1247870.753	1549742.324
1248001.446	1550039.446
1248159.922	1550318.351
1248367.471	1550601.491
1248666.288	1550775.819
1248959.795	1550790.149
1249155.601	1550555.499
1249070.365	1550155.889
1248942.518	1549834.462
1248801.415	1549436.519
1249045.832	1549200.788
1249330.105	1549191.785
1249634.417	1549312.246
1249894.470	1549519.051
1250094.043	1549762.690
1250166.788	1550189.964
1250126.731	1550513.992
1249965.386	1550815.398
1249813.342	1551140.119
1249988.330	1551412.296
1250276.891	1551517.981
1250661.941	1551642.731
1250958.449	1551664.921
1251298.923	1551873.352
1251504.362	1552097.756
1251781.208	1552209.726
1252066.767	1552155.200
1252365.054	1552107.650
1252528.028	1552380.900
1252301.277	1552593.818
1252025.451	1552802.620
1251893.859	1553109.734
1252118.432	1553329.994
1252414.952	1553475.120
1252726.336	1553407.874
1252975.819	1553174.355
1253191.305	1553403.374
1253354.523	1553679.266
1253641.302	1553763.630
1253765.765	1554104.013
1253903.303	1554456.695
1254027.444	1554823.855
1253974.373	1555199.663
1253995.303	1555556.234
1254278.701	1555688.907
1254491.871	1555458.362
1254631.357	1555158.731
1254884.029	1554965.058
1255177.538	1555163.890
1255412.740	1555364.611
1255679.802	1555568.170
1255845.061	1555870.499
1256070.841	1556074.660
1256400.296	1556235.838
1256669.477	1556404.538
1256933.485	1556568.192
1257233.296	1556539.274
1257461.371	1556312.810
1257418.945	1555931.262
1257288.010	1555631.465
1257173.328	1555260.875
1257194.160	1554909.117
1257131.309	1554577.173
1256914.637	1554241.397
1256879.903	1553864.551
1256848.347	1553466.037
1256810.324	1553140.180
1256877.046	1552814.171
1256949.473	1552498.394
1257147.497	1552260.899
1257455.360	1552303.551
1257716.153	1552550.413
1257932.821	1552824.761
1257841.300	1553144.679
1257799.752	1553482.105
1257892.799	1553824.939
1258181.733	1553997.454
1258490.940	1554055.912
1258757.577	1554192.684
1259041.147	1554419.022
1259210.758	1554683.741
1259252.894	1555030.535
1259266.704	1555358.264
1259300.612	1555724.465
1259501.214	1556010.810
1259766.256	1556158.395
1260087.382	1556213.277
1260427.088	1556288.136
1260792.050	1556342.402
1261059.338	1556215.589
1261092.575	1555854.306
1261388.382	1555784.455
1261627.058	1556054.013
1261875.296	1556322.659
1262150.941	1556406.971
1262434.159	1556306.152
1262442.982	1556647.550
1262380.464	1557035.570
1262664.643	1557431.860
1262906.972	1557714.353
1263239.117	1557913.783
1263503.637	1557739.930
1263832.462	1557765.946
1264162.972	1557730.391
1264321.604	1558057.960
1264636.420	1558037.191
1264933.968	1558122.198
1265118.524	1558439.461
1265286.091	1558731.492
1265490.623	1559081.641
1265764.088	1559385.347
1265989.948	1559674.735
1266328.099	1559940.486
1266680.566	1560012.403
1266951.342	1559880.787
1267219.729	1559615.587
1267409.982	1559293.480
1267635.651	1559040.197
1267931.509	1558970.338
1268254.042	1559045.641
1268576.846	1559210.601
1268674.593	1559538.537
1268428.409	1559753.524
1268199.664	1559972.289
1268061.332	1560276.241
1268029.864	1560655.985
1268227.136	1561006.810
1268511.150	1561157.198
1268692.544	1561413.254
1268703.021	1561799.855
1269022.290	1561989.874
1269333.586	1561875.784
1269693.721	1561789.379
1269980.211	1561616.155
1270157.603	1561287.185
1270365.928	1561030.198
1270602.228	1561246.409
1270802.084	1561543.478
1271117.552	1561584.180
1271447.155	1561564.603
1271816.837	1561611.007
1272093.563	1561788.810
1271888.204	1562050.806
1271501.185	1562137.064
1271236.762	1562284.278
1271021.834	1562656.748
1271253.121	1562870.807
1271540.282	1563002.149
1271819.885	1563158.312
1272139.328	1563241.352
1272240.900	1563611.618
1272353.440	1563940.717
1272401.662	1564313.220
1272686.103	1564252.376
1272972.403	1564076.561
1273130.672	1563778.710
1273328.634	1564027.855
1273614.316	1564170.099
1273925.239	1564240.555
1274289.935	1564257.887
1274610.293	1564244.603
1274920.551	1564280.312
1275083.662	1564575.503
1275248.104	1564939.906
1275522.196	1565115.305
1275881.601	1565290.888
1276198.060	1565395.498
1276543.226	1565628.554
1276742.961	1565952.412
1276744.075	1566315.811
1276347.556	1566269.211
1276034.767	1566420.778
1276085.385	1566766.304
1276284.318	1566999.387
1276401.605	1567408.188
1276570.258	1567710.796
1276894.859	1567662.451
1277163.276	1567450.731
1277440.846	1567366.536
1277628.611	1567611.235
1277868.270	1567998.258
1278160.005	1568126.530
1278500.856	1568311.862
1278798.529	1568450.327
1279023.686	1568731.651
